Project,query,corpus,score,rank,c_is_gt,BB,RS,SF,CF
StreetComplete,3927,StreetComplete:3316,0.458315,134,0,0.069688,0.363916,0.774423,0.625233
StreetComplete,3927,StreetComplete:3116,0.464686,135,0,0.064773,1.0,0.168739,0.625233
StreetComplete,4467,StreetComplete:3475,0.110354,1,0,0.009634,0.165123,0.156306,
StreetComplete,4467,StreetComplete:3610,0.119231,2,0,0.011703,0.189685,0.156306,
StreetComplete,4467,StreetComplete:3386,0.123898,3,0,0.003503,0.211885,0.156306,
StreetComplete,4467,StreetComplete:4060,0.125085,4,0,0.027646,0.191304,0.156306,
StreetComplete,4467,StreetComplete:4307,0.125727,5,0,0.011863,0.209014,0.156306,
StreetComplete,4467,StreetComplete:4328,0.126064,6,0,0.010282,0.211606,0.156306,
StreetComplete,4467,StreetComplete:3699,0.126102,7,0,0.016245,0.205754,0.156306,
StreetComplete,4467,StreetComplete:3378,0.128835,8,0,0.027903,0.202298,0.156306,
StreetComplete,4467,StreetComplete:3781,0.132568,9,0,0.027435,0.213965,0.156306,
StreetComplete,4467,StreetComplete:3867,0.133522,10,0,0.039909,0.204353,0.156306,
StreetComplete,4467,StreetComplete:3598,0.133923,11,0,0.010672,0.234793,0.156306,
StreetComplete,4467,StreetComplete:4129,0.135142,12,0,0.039261,0.20986,0.156306,
StreetComplete,4467,StreetComplete:3854,0.135842,13,0,0.045802,0.205417,0.156306,
StreetComplete,4467,StreetComplete:4298,0.135899,14,0,0.024608,0.226784,0.156306,
StreetComplete,4467,StreetComplete:4365,0.135972,15,0,0.014871,0.236741,0.156306,
StreetComplete,4467,StreetComplete:3887,0.136029,16,0,0.030996,0.220785,0.156306,
StreetComplete,4467,StreetComplete:4257,0.136284,17,0,0.025382,0.227165,0.156306,
StreetComplete,4467,StreetComplete:3698,0.138113,18,0,0.047693,0.210342,0.156306,
StreetComplete,4467,StreetComplete:4260,0.138479,19,0,0.041469,0.217663,0.156306,
StreetComplete,4467,StreetComplete:4291,0.138515,20,0,0.041587,0.217652,0.156306,
StreetComplete,4467,StreetComplete:3581,0.139048,21,0,0.029685,0.231153,0.156306,
StreetComplete,4467,StreetComplete:4115,0.139465,22,0,0.011881,0.250209,0.156306,
StreetComplete,4467,StreetComplete:3530,0.139997,23,0,0.005533,0.258153,0.156306,
StreetComplete,4467,StreetComplete:3701,0.140587,24,0,0.031977,0.233479,0.156306,
StreetComplete,4467,StreetComplete:4383,0.140891,25,0,0.009149,0.257218,0.156306,
StreetComplete,4467,StreetComplete:4296,0.142018,26,0,0.088522,0.181227,0.156306,
StreetComplete,4467,StreetComplete:4347,0.144283,27,0,0.019192,0.257351,0.156306,
StreetComplete,4467,StreetComplete:3397,0.144851,28,0,0.027667,0.250582,0.156306,
StreetComplete,4467,StreetComplete:3557,0.144966,29,0,0.036989,0.241604,0.156306,
StreetComplete,4467,StreetComplete:4306,0.145801,30,0,0.037688,0.243408,0.156306,
StreetComplete,4467,StreetComplete:3388,0.146477,31,0,0.055296,0.227829,0.156306,
StreetComplete,4467,StreetComplete:3806,0.14651,32,0,0.026097,0.257127,0.156306,
StreetComplete,4467,StreetComplete:3570,0.14701,33,0,0.040233,0.244492,0.156306,
StreetComplete,4467,StreetComplete:4004,0.14708,34,0,0.03529,0.249644,0.156306,
StreetComplete,4467,StreetComplete:4076,0.14721,35,0,0.028034,0.257289,0.156306,
StreetComplete,4467,StreetComplete:3911,0.147261,36,0,0.017584,0.267894,0.156306,
StreetComplete,4467,StreetComplete:3677,0.148598,37,0,0.020085,0.269403,0.156306,
StreetComplete,4467,StreetComplete:3730,0.149151,38,0,0.076977,0.21417,0.156306,
StreetComplete,4467,StreetComplete:3736,0.149758,39,0,0.017257,0.275711,0.156306,
StreetComplete,4467,StreetComplete:4083,0.149766,40,0,0.028831,0.264162,0.156306,
StreetComplete,4467,StreetComplete:4011,0.149827,41,0,0.059841,0.233333,0.156306,
StreetComplete,4467,StreetComplete:3506,0.150212,42,0,0.026773,0.267557,0.156306,
StreetComplete,4467,StreetComplete:3494,0.150421,43,0,0.005939,0.289019,0.156306,
StreetComplete,4467,StreetComplete:3852,0.150827,44,0,0.062018,0.234157,0.156306,
StreetComplete,4467,StreetComplete:3693,0.150975,45,0,0.031468,0.265151,0.156306,
StreetComplete,4467,StreetComplete:3504,0.15222,46,0,0.035793,0.264561,0.156306,
StreetComplete,4467,StreetComplete:3807,0.152484,47,0,0.053213,0.247935,0.156306,
StreetComplete,4467,StreetComplete:3401,0.15337,48,0,0.013278,0.290526,0.156306,
StreetComplete,4467,StreetComplete:4106,0.153674,49,0,0.05447,0.250245,0.156306,
StreetComplete,4467,StreetComplete:3466,0.153983,50,0,0.012182,0.293462,0.156306,
StreetComplete,4467,StreetComplete:4269,0.154206,51,0,0.080222,0.22609,0.156306,
StreetComplete,4467,StreetComplete:3460,0.155069,52,0,0.034718,0.274185,0.156306,
StreetComplete,4467,StreetComplete:3535,0.15622,53,0,0.037744,0.274611,0.156306,
StreetComplete,4467,StreetComplete:3621,0.157929,54,0,0.049131,0.26835,0.156306,
StreetComplete,4467,StreetComplete:4210,0.158281,55,0,0.070144,0.248394,0.156306,
StreetComplete,4467,StreetComplete:4154,0.158615,56,0,0.060495,0.259046,0.156306,
StreetComplete,4467,StreetComplete:4214,0.158726,57,0,0.021269,0.298602,0.156306,
StreetComplete,4467,StreetComplete:4349,0.159531,58,0,0.015881,0.306407,0.156306,
StreetComplete,4467,StreetComplete:4294,0.160037,59,0,0.044607,0.279198,0.156306,
StreetComplete,4467,StreetComplete:4318,0.160245,60,0,0.028727,0.295703,0.156306,
StreetComplete,4467,StreetComplete:3780,0.160354,61,0,0.04455,0.280208,0.156306,
StreetComplete,4467,StreetComplete:4022,0.1606,62,0,0.031712,0.293782,0.156306,
StreetComplete,4467,StreetComplete:3520,0.161697,63,0,0.034417,0.294368,0.156306,
StreetComplete,4467,StreetComplete:4026,0.163689,64,0,0.029163,0.305597,0.156306,
StreetComplete,4467,StreetComplete:4342,0.164809,65,0,0.061456,0.276666,0.156306,
StreetComplete,4467,StreetComplete:3627,0.165793,66,0,0.072841,0.268232,0.156306,
StreetComplete,4467,StreetComplete:3766,0.166356,67,0,0.031963,0.3108,0.156306,
StreetComplete,4467,StreetComplete:3522,0.167548,68,0,0.032149,0.31419,0.156306,
StreetComplete,4467,StreetComplete:3768,0.167924,69,0,0.048364,0.299102,0.156306,
StreetComplete,4467,StreetComplete:3537,0.169465,70,0,0.023265,0.328826,0.156306,
StreetComplete,4467,StreetComplete:4355,0.169755,71,0,0.032324,0.320637,0.156306,
StreetComplete,4467,StreetComplete:3792,0.170612,72,0,0.075494,0.280038,0.156306,
StreetComplete,4467,StreetComplete:3905,0.17064,73,0,0.031106,0.324508,0.156306,
StreetComplete,4467,StreetComplete:4062,0.170667,74,1,0.037683,0.318012,0.156306,
StreetComplete,4467,StreetComplete:4394,0.171332,75,0,0.145395,0.212296,0.156306,
StreetComplete,4467,StreetComplete:4043,0.173555,76,0,0.121707,0.242652,0.156306,
StreetComplete,4467,StreetComplete:4193,0.174672,77,0,0.155414,0.212296,0.156306,
StreetComplete,4467,StreetComplete:3434,0.175165,78,0,0.070556,0.298632,0.156306,
StreetComplete,4467,StreetComplete:3492,0.175231,79,0,0.039282,0.330105,0.156306,
StreetComplete,4467,StreetComplete:4389,0.17708,80,0,0.121174,0.253762,0.156306,
StreetComplete,4467,StreetComplete:3587,0.17762,81,0,0.0579,0.318655,0.156306,
StreetComplete,4467,StreetComplete:4127,0.178309,82,0,0.108462,0.270161,0.156306,
StreetComplete,4467,StreetComplete:4308,0.178421,83,0,0.056304,0.322654,0.156306,
StreetComplete,4467,StreetComplete:3833,0.178979,84,0,0.075831,0.3048,0.156306,
StreetComplete,4467,StreetComplete:4293,0.180567,85,0,0.059439,0.325957,0.156306,
StreetComplete,4467,StreetComplete:3717,0.183303,86,0,0.090646,0.302959,0.156306,
StreetComplete,4467,StreetComplete:4310,0.184751,87,0,0.075294,0.322654,0.156306,
StreetComplete,4467,StreetComplete:4216,0.186642,88,0,0.035463,0.368157,0.156306,
StreetComplete,4467,StreetComplete:4317,0.186939,89,0,0.086499,0.318012,0.156306,
StreetComplete,4467,StreetComplete:3696,0.190386,90,0,0.016883,0.39797,0.156306,
StreetComplete,4467,StreetComplete:3688,0.192347,91,0,0.090608,0.330127,0.156306,
StreetComplete,4467,StreetComplete:4177,0.192373,92,0,0.043339,0.377474,0.156306,
StreetComplete,4467,StreetComplete:4162,0.192737,93,0,0.143669,0.278235,0.156306,
StreetComplete,4467,StreetComplete:3619,0.194075,94,0,0.037666,0.388253,0.156306,
StreetComplete,4467,StreetComplete:3884,0.196222,95,0,0.04988,0.382481,0.156306,
StreetComplete,4467,StreetComplete:4045,0.198049,96,0,0.028428,0.409413,0.156306,
StreetComplete,4467,StreetComplete:4136,0.199303,97,0,0.059282,0.38232,0.156306,
StreetComplete,4467,StreetComplete:4144,0.202685,98,0,0.052941,0.398808,0.156306,
StreetComplete,4467,StreetComplete:3984,0.226783,99,0,-0.004378,0.215229,0.071048,0.625233
StreetComplete,4467,StreetComplete:3346,0.236517,100,0,0.018432,0.222473,0.079929,0.625233
StreetComplete,4467,StreetComplete:3827,0.240515,101,0,0.021287,0.244492,0.071048,0.625233
StreetComplete,4467,StreetComplete:4464,0.242887,102,0,0.015076,0.214008,0.117229,0.625233
StreetComplete,4467,StreetComplete:4426,0.24902,103,0,0.064435,0.226482,0.079929,0.625233
StreetComplete,4467,StreetComplete:3969,0.25017,104,0,0.064116,0.238508,0.072824,0.625233
StreetComplete,4467,StreetComplete:3350,0.261214,105,0,0.081346,0.274336,0.063943,0.625233
StreetComplete,4467,StreetComplete:3973,0.261311,106,0,0.038312,0.289338,0.092362,0.625233
StreetComplete,4467,StreetComplete:4238,0.264031,107,0,0.030333,0.331286,0.069272,0.625233
StreetComplete,4467,StreetComplete:3927,0.264858,108,0,0.060338,0.2442,0.129663,0.625233
StreetComplete,4467,StreetComplete:4455,0.26663,109,0,0.003886,0.270439,0.166963,0.625233
StreetComplete,4467,StreetComplete:3767,0.273737,110,0,0.162951,0.501955,0.156306,
StreetComplete,4467,StreetComplete:3999,0.28075,111,0,0.010193,0.260219,0.227353,0.625233
StreetComplete,4467,StreetComplete:3937,0.281324,112,0,0.210585,0.239743,0.049734,0.625233
StreetComplete,4467,StreetComplete:3351,0.285855,113,0,0.026713,0.226821,0.264654,0.625233
StreetComplete,4467,StreetComplete:4003,0.287943,114,0,0.09276,0.323653,0.110124,0.625233
StreetComplete,4467,StreetComplete:4251,0.288286,115,0,0.033057,0.334996,0.159858,0.625233
StreetComplete,4467,StreetComplete:3639,0.31209,116,0,0.036925,0.74304,0.156306,
StreetComplete,4467,StreetComplete:4447,0.326477,117,0,0.222594,0.287565,0.170515,0.625233
StreetComplete,4467,StreetComplete:4416,0.331453,118,0,0.039927,0.291204,0.369449,0.625233
StreetComplete,4467,StreetComplete:4443,0.33699,119,0,0.051379,0.303675,0.367673,0.625233
StreetComplete,4467,StreetComplete:4236,0.34561,120,0,0.039135,0.371713,0.346359,0.625233
StreetComplete,4467,StreetComplete:3613,0.360319,121,0,0.181611,0.74304,0.156306,
StreetComplete,4467,StreetComplete:3926,0.379948,122,0,0.101034,0.717149,0.076377,0.625233
StreetComplete,4467,StreetComplete:3834,0.389905,123,0,0.01341,1.0,0.156306,
StreetComplete,4467,StreetComplete:3611,0.422201,124,0,0.110298,1.0,0.156306,
StreetComplete,4467,StreetComplete:4235,0.424587,125,0,0.180873,0.74304,0.149201,0.625233
StreetComplete,4467,StreetComplete:3976,0.437851,126,0,0.078214,1.0,0.047957,0.625233
StreetComplete,4467,StreetComplete:3697,0.438512,127,0,0.15923,1.0,0.156306,
StreetComplete,4467,StreetComplete:3826,0.445845,128,0,0.051575,1.0,0.106572,0.625233
StreetComplete,4467,StreetComplete:4448,0.52013,129,0,0.233263,1.0,0.222025,0.625233
StreetComplete,4467,StreetComplete:4052,0.524354,130,0,0.416757,1.0,0.156306,
StreetComplete,4467,StreetComplete:4410,0.528406,131,0,0.019474,1.0,0.468917,0.625233
StreetComplete,4467,StreetComplete:4192,0.543819,132,0,0.475153,1.0,0.156306,
StreetComplete,4467,StreetComplete:4451,0.552309,133,0,0.148833,1.0,0.435169,0.625233
StreetComplete,4598,StreetComplete:3730,0.062458,1,0,0.026247,0.161128,0.0,
StreetComplete,4598,StreetComplete:3852,0.068166,2,0,-0.00035,0.204847,0.0,
StreetComplete,4598,StreetComplete:4210,0.075328,3,0,0.021815,0.20417,0.0,
StreetComplete,4598,StreetComplete:3698,0.077697,4,0,0.02262,0.210471,0.0,
StreetComplete,4598,StreetComplete:3598,0.083802,5,0,0.058085,0.19332,0.0,
StreetComplete,4598,StreetComplete:3887,0.085164,6,0,0.036721,0.218772,0.0,
StreetComplete,4598,StreetComplete:4269,0.087002,7,0,0.042831,0.218174,0.0,
StreetComplete,4598,StreetComplete:4260,0.08752,8,0,0.038237,0.224322,0.0,
StreetComplete,4598,StreetComplete:3717,0.091167,9,0,0.032924,0.240577,0.0,
StreetComplete,4598,StreetComplete:4060,0.091606,10,0,0.088357,0.186461,0.0,
StreetComplete,4598,StreetComplete:3610,0.091659,11,0,0.074928,0.200048,0.0,
StreetComplete,4598,StreetComplete:4257,0.091749,12,0,0.04758,0.227667,0.0,
StreetComplete,4598,StreetComplete:4083,0.091932,13,0,0.042791,0.233005,0.0,
StreetComplete,4598,StreetComplete:3969,0.095941,14,0,0.006873,0.19747,0.083481,
StreetComplete,4598,StreetComplete:4561,0.096322,15,0,0.035312,0.253654,0.0,
StreetComplete,4598,StreetComplete:4394,0.096449,16,0,0.069656,0.21969,0.0,
StreetComplete,4598,StreetComplete:4365,0.097528,17,0,0.056543,0.236041,0.0,
StreetComplete,4598,StreetComplete:4043,0.098576,18,0,0.062568,0.233159,0.0,
StreetComplete,4598,StreetComplete:3780,0.099818,19,0,0.085153,0.214301,0.0,
StreetComplete,4598,StreetComplete:3627,0.099934,20,0,0.000401,0.299401,0.0,
StreetComplete,4598,StreetComplete:3854,0.100154,21,0,0.088797,0.211665,0.0,
StreetComplete,4598,StreetComplete:4193,0.100478,22,0,0.081742,0.21969,0.0,
StreetComplete,4598,StreetComplete:3520,0.102233,23,0,0.051279,0.255419,0.0,
StreetComplete,4598,StreetComplete:3699,0.102417,24,0,0.088782,0.218468,0.0,
StreetComplete,4598,StreetComplete:4154,0.102436,25,0,0.047379,0.25993,0.0,
StreetComplete,4598,StreetComplete:4389,0.103156,26,0,0.041484,0.267984,0.0,
StreetComplete,4598,StreetComplete:4291,0.103492,27,0,0.111949,0.198528,0.0,
StreetComplete,4598,StreetComplete:3494,0.103962,28,0,0.078279,0.233607,0.0,
StreetComplete,4598,StreetComplete:4306,0.104141,29,0,0.056632,0.25579,0.0,
StreetComplete,4598,StreetComplete:3806,0.104736,30,0,0.031013,0.283196,0.0,
StreetComplete,4598,StreetComplete:4347,0.106022,31,0,0.08022,0.237846,0.0,
StreetComplete,4598,StreetComplete:4011,0.10619,32,0,0.053308,0.265264,0.0,
StreetComplete,4598,StreetComplete:3570,0.107467,33,0,0.078564,0.243837,0.0,
StreetComplete,4598,StreetComplete:3621,0.107662,34,0,0.021418,0.301568,0.0,
StreetComplete,4598,StreetComplete:3504,0.107949,35,0,0.062174,0.261673,0.0,
StreetComplete,4598,StreetComplete:4216,0.108382,36,0,0.046637,0.278509,0.0,
StreetComplete,4598,StreetComplete:4578,0.108861,37,0,0.064326,0.262257,0.0,
StreetComplete,4598,StreetComplete:3911,0.10898,38,0,0.083875,0.243064,0.0,
StreetComplete,4598,StreetComplete:3736,0.110532,39,0,0.063912,0.267683,0.0,
StreetComplete,4598,StreetComplete:4590,0.111075,40,0,0.110052,0.223173,0.0,
StreetComplete,4598,StreetComplete:4494,0.111923,41,0,0.089204,0.180845,0.065719,
StreetComplete,4598,StreetComplete:4106,0.112733,42,0,0.028785,0.309413,0.0,
StreetComplete,4598,StreetComplete:4129,0.112925,43,0,0.113461,0.225314,0.0,
StreetComplete,4598,StreetComplete:3701,0.113183,44,0,0.062197,0.277352,0.0,
StreetComplete,4598,StreetComplete:4464,0.114613,45,0,0.069585,0.235178,0.039076,
StreetComplete,4598,StreetComplete:4296,0.114838,46,0,0.017856,0.326657,0.0,
StreetComplete,4598,StreetComplete:4004,0.115123,47,0,0.080286,0.265082,0.0,
StreetComplete,4598,StreetComplete:4115,0.115595,48,0,0.062983,0.283803,0.0,
StreetComplete,4598,StreetComplete:4298,0.115834,49,0,0.096876,0.250625,0.0,
StreetComplete,4598,StreetComplete:4317,0.11614,50,0,0.018963,0.329458,0.0,
StreetComplete,4598,StreetComplete:3688,0.116313,51,0,0.013979,0.334959,0.0,
StreetComplete,4598,StreetComplete:3781,0.116399,52,0,0.090619,0.258578,0.0,
StreetComplete,4598,StreetComplete:3587,0.116482,53,0,0.021723,0.327724,0.0,
StreetComplete,4598,StreetComplete:3530,0.11657,54,0,0.082964,0.266747,0.0,
StreetComplete,4598,StreetComplete:4591,0.117987,55,0,0.05038,0.303581,0.0,
StreetComplete,4598,StreetComplete:4349,0.118629,56,0,0.049952,0.305934,0.0,
StreetComplete,4598,StreetComplete:4328,0.118937,57,0,0.071538,0.285274,0.0,
StreetComplete,4598,StreetComplete:4307,0.119074,58,0,0.084782,0.272441,0.0,
StreetComplete,4598,StreetComplete:4076,0.119449,59,0,0.067101,0.291245,0.0,
StreetComplete,4598,StreetComplete:3884,0.120446,60,0,0.0035,0.357838,0.0,
StreetComplete,4598,StreetComplete:4045,0.120513,61,0,0.041457,0.320082,0.0,
StreetComplete,4598,StreetComplete:4587,0.121073,62,0,0.095471,0.267748,0.0,
StreetComplete,4598,StreetComplete:4162,0.121094,63,0,0.070326,0.292955,0.0,
StreetComplete,4598,StreetComplete:4589,0.121227,64,0,0.105464,0.258219,0.0,
StreetComplete,4598,StreetComplete:3768,0.121292,65,0,0.032686,0.331191,0.0,
StreetComplete,4598,StreetComplete:4342,0.121791,66,0,0.033528,0.331845,0.0,
StreetComplete,4598,StreetComplete:4383,0.122459,67,0,0.072391,0.294986,0.0,
StreetComplete,4598,StreetComplete:3905,0.122789,68,0,0.107287,0.261079,0.0,
StreetComplete,4598,StreetComplete:3766,0.12313,69,0,0.047434,0.321957,0.0,
StreetComplete,4598,StreetComplete:3807,0.125552,70,0,0.126256,0.250401,0.0,
StreetComplete,4598,StreetComplete:4294,0.125711,71,0,0.048546,0.328589,0.0,
StreetComplete,4598,StreetComplete:3557,0.125868,72,0,0.113569,0.264035,0.0,
StreetComplete,4598,StreetComplete:3792,0.126004,73,0,0.070531,0.307483,0.0,
StreetComplete,4598,StreetComplete:3506,0.126544,74,0,0.041089,0.338544,0.0,
StreetComplete,4598,StreetComplete:3581,0.127086,75,0,0.101349,0.279908,0.0,
StreetComplete,4598,StreetComplete:3693,0.127811,76,0,0.069639,0.313794,0.0,
StreetComplete,4598,StreetComplete:4293,0.129571,77,0,0.049858,0.338853,0.0,
StreetComplete,4598,StreetComplete:4355,0.131557,78,0,0.030667,0.364005,0.0,
StreetComplete,4598,StreetComplete:3927,0.131981,79,0,0.065407,0.296787,0.033748,
StreetComplete,4598,StreetComplete:3677,0.132359,80,0,0.085852,0.311224,0.0,
StreetComplete,4598,StreetComplete:4214,0.132368,81,0,0.082087,0.315016,0.0,
StreetComplete,4598,StreetComplete:3833,0.132371,82,0,0.037921,0.359193,0.0,
StreetComplete,4598,StreetComplete:4542,0.132821,83,0,0.113157,0.285306,0.0,
StreetComplete,4598,StreetComplete:4177,0.133692,84,0,0.108315,0.29276,0.0,
StreetComplete,4598,StreetComplete:4318,0.13679,85,0,0.093544,0.316827,0.0,
StreetComplete,4598,StreetComplete:3867,0.137054,86,0,0.113088,0.298073,0.0,
StreetComplete,4598,StreetComplete:3492,0.137797,87,0,0.060779,0.352611,0.0,
StreetComplete,4598,StreetComplete:3537,0.138146,88,0,0.07118,0.343259,0.0,
StreetComplete,4598,StreetComplete:4026,0.138456,89,0,0.093465,0.321902,0.0,
StreetComplete,4598,StreetComplete:3522,0.139413,90,0,0.081323,0.336915,0.0,
StreetComplete,4598,StreetComplete:4310,0.139604,91,0,0.080336,0.338478,0.0,
StreetComplete,4598,StreetComplete:3827,0.14622,92,0,0.063385,0.243837,0.131439,
StreetComplete,4598,StreetComplete:3535,0.146248,93,0,0.102853,0.33589,0.0,
StreetComplete,4598,StreetComplete:4062,0.146428,94,0,0.109826,0.329458,0.0,
StreetComplete,4598,StreetComplete:4022,0.149955,95,0,0.101966,0.347899,0.0,
StreetComplete,4598,StreetComplete:3619,0.150369,96,0,0.111011,0.340095,0.0,
StreetComplete,4598,StreetComplete:4467,0.157316,97,0,0.060223,0.255421,0.156306,
StreetComplete,4598,StreetComplete:4308,0.158031,98,0,0.135616,0.338478,0.0,
StreetComplete,4598,StreetComplete:4127,0.158992,99,0,0.178686,0.298288,0.0,
StreetComplete,4598,StreetComplete:3696,0.160454,100,0,0.074402,0.406961,0.0,
StreetComplete,4598,StreetComplete:4238,0.162863,101,0,0.034022,0.34622,0.108348,
StreetComplete,4598,StreetComplete:3984,0.163528,102,0,0.06485,0.237456,0.188277,
StreetComplete,4598,StreetComplete:4491,0.164353,103,0,0.04762,0.278476,0.166963,
StreetComplete,4598,StreetComplete:4426,0.167997,104,0,0.049767,0.264171,0.190053,
StreetComplete,4598,StreetComplete:4568,0.172582,105,0,0.110786,0.406961,0.0,
StreetComplete,4598,StreetComplete:4492,0.172905,106,0,0.13,0.209318,0.179396,
StreetComplete,4598,StreetComplete:4144,0.173383,107,0,0.095914,0.424234,0.0,
StreetComplete,4598,StreetComplete:4136,0.178896,108,0,0.11767,0.419017,0.0,
StreetComplete,4598,StreetComplete:4003,0.186676,109,0,0.040369,0.2852,0.234458,
StreetComplete,4598,StreetComplete:3937,0.191404,110,0,0.174806,0.253757,0.145648,
StreetComplete,4598,StreetComplete:3973,0.191656,111,0,0.059605,0.298666,0.216696,
StreetComplete,4598,StreetComplete:4493,0.19703,112,0,0.079949,0.385031,0.12611,
StreetComplete,4598,StreetComplete:3767,0.207368,113,0,0.111195,0.510908,0.0,
StreetComplete,4598,StreetComplete:4455,0.214657,114,0,0.064002,0.270912,0.309059,
StreetComplete,4598,StreetComplete:3999,0.235268,115,0,0.076108,0.260248,0.369449,
StreetComplete,4598,StreetComplete:4251,0.235751,116,0,0.056753,0.334337,0.316163,
StreetComplete,4598,StreetComplete:4522,0.243424,117,1,0.106572,0.305762,0.31794,
StreetComplete,4598,StreetComplete:4447,0.259818,118,0,0.151836,0.311456,0.316163,
StreetComplete,4598,StreetComplete:3639,0.288561,119,0,0.102517,0.763166,0.0,
StreetComplete,4598,StreetComplete:3926,0.295229,120,0,0.067036,0.713854,0.104796,
StreetComplete,4598,StreetComplete:3613,0.296854,121,0,0.127395,0.763166,0.0,
StreetComplete,4598,StreetComplete:4416,0.305698,122,0,0.101304,0.293587,0.522202,
StreetComplete,4598,StreetComplete:4236,0.32025,123,0,0.05176,0.409879,0.499112,
StreetComplete,4598,StreetComplete:4443,0.337882,124,0,0.124221,0.365447,0.523979,
StreetComplete,4598,StreetComplete:3834,0.354262,125,0,0.062787,1.0,0.0,
StreetComplete,4598,StreetComplete:3611,0.35855,126,0,0.075651,1.0,0.0,
StreetComplete,4598,StreetComplete:3697,0.372395,127,0,0.117185,1.0,0.0,
StreetComplete,4598,StreetComplete:3826,0.399232,128,0,0.123094,1.0,0.0746,
StreetComplete,4598,StreetComplete:3976,0.405425,129,0,0.065298,1.0,0.150977,
StreetComplete,4598,StreetComplete:4235,0.409217,130,0,0.173187,0.763166,0.291297,
StreetComplete,4598,StreetComplete:4052,0.448576,131,0,0.345727,1.0,0.0,
StreetComplete,4598,StreetComplete:4192,0.474166,132,0,0.422498,1.0,0.0,
StreetComplete,4598,StreetComplete:4448,0.516999,133,0,0.17622,1.0,0.374778,
StreetComplete,4598,StreetComplete:4451,0.562653,134,0,0.100036,1.0,0.587922,
StreetComplete,4598,StreetComplete:4410,0.567641,135,0,0.077702,1.0,0.625222,
StreetComplete,4987,StreetComplete:4686,0.042174,1,0,0.002592,0.123931,0.0,
StreetComplete,4987,StreetComplete:4383,0.046366,2,0,0.019241,0.119856,0.0,
StreetComplete,4987,StreetComplete:4291,0.046911,3,0,0.01116,0.129572,0.0,
StreetComplete,4987,StreetComplete:4076,0.048004,4,0,0.029531,0.114481,0.0,
StreetComplete,4987,StreetComplete:4849,0.049864,5,0,0.000201,0.14939,0.0,
StreetComplete,4987,StreetComplete:4328,0.051845,6,0,0.004798,0.150736,0.0,
StreetComplete,4987,StreetComplete:4587,0.052649,7,0,0.012002,0.145945,0.0,
StreetComplete,4987,StreetComplete:4791,0.052836,8,0,0.038303,0.120205,0.0,
StreetComplete,4987,StreetComplete:4129,0.053772,9,0,-0.004425,0.165742,0.0,
StreetComplete,4987,StreetComplete:4801,0.05391,10,0,0.019463,0.142268,0.0,
StreetComplete,4987,StreetComplete:4060,0.05629,11,0,0.031849,0.13702,0.0,
StreetComplete,4987,StreetComplete:4775,0.057537,12,0,0.004358,0.168254,0.0,
StreetComplete,4987,StreetComplete:4660,0.057752,13,0,0.012092,0.161163,0.0,
StreetComplete,4987,StreetComplete:4347,0.057844,14,0,0.026316,0.147217,0.0,
StreetComplete,4987,StreetComplete:4298,0.058058,15,0,0.005323,0.168852,0.0,
StreetComplete,4987,StreetComplete:4622,0.059263,16,0,0.014964,0.162826,0.0,
StreetComplete,4987,StreetComplete:4883,0.061756,17,0,0.004448,0.180818,0.0,
StreetComplete,4987,StreetComplete:4811,0.061763,18,0,0.021132,0.164156,0.0,
StreetComplete,4987,StreetComplete:4722,0.062172,19,0,0.052696,0.133818,0.0,
StreetComplete,4987,StreetComplete:4844,0.062586,20,0,0.017807,0.169951,0.0,
StreetComplete,4987,StreetComplete:4760,0.064082,21,0,0.018855,0.173392,0.0,
StreetComplete,4987,StreetComplete:4589,0.064181,22,0,0.004056,0.188486,0.0,
StreetComplete,4987,StreetComplete:4307,0.064241,23,0,0.000282,0.19244,0.0,
StreetComplete,4987,StreetComplete:4260,0.064364,24,0,0.065969,0.127123,0.0,
StreetComplete,4987,StreetComplete:4981,0.065198,25,0,0.030141,0.165454,0.0,
StreetComplete,4987,StreetComplete:4627,0.065834,26,0,0.053465,0.144038,0.0,
StreetComplete,4987,StreetComplete:4689,0.065873,27,0,0.025029,0.172592,0.0,
StreetComplete,4987,StreetComplete:4898,0.06864,28,0,0.023282,0.182639,0.0,
StreetComplete,4987,StreetComplete:4590,0.068724,29,0,0.006409,0.199765,0.0,
StreetComplete,4987,StreetComplete:4115,0.069178,30,0,0.014279,0.193255,0.0,
StreetComplete,4987,StreetComplete:4349,0.069461,31,0,0.032027,0.176356,0.0,
StreetComplete,4987,StreetComplete:4591,0.069584,32,0,0.03821,0.170543,0.0,
StreetComplete,4987,StreetComplete:4637,0.06979,33,0,0.043915,0.165454,0.0,
StreetComplete,4987,StreetComplete:4836,0.070182,34,0,0.031977,0.178569,0.0,
StreetComplete,4987,StreetComplete:4825,0.070802,35,0,0.029159,0.183246,0.0,
StreetComplete,4987,StreetComplete:4083,0.071987,36,0,0.043798,0.172163,0.0,
StreetComplete,4987,StreetComplete:4867,0.072097,37,0,0.057811,0.15848,0.0,
StreetComplete,4987,StreetComplete:4922,0.072181,38,0,0.044673,0.171872,0.0,
StreetComplete,4987,StreetComplete:4464,0.072577,39,0,0.032449,0.146206,0.039076,
StreetComplete,4987,StreetComplete:4603,0.07323,40,0,0.040008,0.179683,0.0,
StreetComplete,4987,StreetComplete:4701,0.073256,41,0,0.027105,0.192663,0.0,
