Project,query,corpus,score,rank,c_is_gt,BB,RS,SF,CF
apps-android-commons,3536,apps-android-commons:3341,0.319066,114,0,0.084301,0.492817,0.380081,
apps-android-commons,3536,apps-android-commons:2809,0.352346,115,0,0.057038,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2810,0.353799,116,0,0.061396,1.0,0.0,
apps-android-commons,3536,apps-android-commons:3490,0.360618,117,0,0.081854,1.0,0.0,
apps-android-commons,3536,apps-android-commons:3006,0.36373,118,0,0.091189,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2779,0.364004,119,0,0.092013,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2881,0.365192,120,0,0.095575,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2693,0.368019,121,0,0.104058,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2864,0.372334,122,0,0.117001,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2717,0.372833,123,0,0.118499,1.0,0.0,
apps-android-commons,3536,apps-android-commons:3316,0.431825,124,0,0.048626,0.330183,0.916667,
apps-android-commons,3536,apps-android-commons:3076,0.481922,125,0,0.445766,1.0,0.0,
apps-android-commons,3536,apps-android-commons:3421,0.487068,126,0,0.461203,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2883,0.494956,127,0,0.484867,1.0,0.0,
apps-android-commons,3536,apps-android-commons:2882,0.514228,128,0,0.542684,1.0,0.0,
apps-android-commons,3565,apps-android-commons:3466,0.041175,1,0,0.072464,0.05106,0.0,
apps-android-commons,3565,apps-android-commons:3444,0.042011,2,0,0.126034,0.0,0.0,
apps-android-commons,3565,apps-android-commons:3536,0.047348,3,0,0.039924,0.10212,0.0,
apps-android-commons,3565,apps-android-commons:3027,0.05722,4,0,0.073544,0.098117,0.0,
apps-android-commons,3565,apps-android-commons:2909,0.058638,5,0,0.066632,0.109282,0.0,
apps-android-commons,3565,apps-android-commons:3400,0.059153,6,0,0.07534,0.10212,0.0,
apps-android-commons,3565,apps-android-commons:2778,0.063818,7,0,0.073211,0.118242,0.0,
apps-android-commons,3565,apps-android-commons:3209,0.066373,8,0,0.051164,0.147954,0.0,
apps-android-commons,3565,apps-android-commons:2845,0.068886,9,0,0.053479,0.153179,0.0,
apps-android-commons,3565,apps-android-commons:2869,0.069238,10,0,0.054535,0.153179,0.0,
apps-android-commons,3565,apps-android-commons:2744,0.074906,11,0,0.054062,0.170655,0.0,
apps-android-commons,3565,apps-android-commons:3426,0.076533,12,0,0.065058,0.164541,0.0,
apps-android-commons,3565,apps-android-commons:3195,0.07863,13,0,0.08271,0.153179,0.0,
apps-android-commons,3565,apps-android-commons:2865,0.080128,14,0,0.087204,0.153179,0.0,
apps-android-commons,3565,apps-android-commons:3415,0.080221,15,0,0.06842,0.172244,0.0,
apps-android-commons,3565,apps-android-commons:3028,0.083174,16,0,0.066389,0.183133,0.0,
apps-android-commons,3565,apps-android-commons:3474,0.083483,17,0,0.060715,0.189735,0.0,
apps-android-commons,3565,apps-android-commons:3203,0.084768,18,0,0.075841,0.178462,0.0,
apps-android-commons,3565,apps-android-commons:2800,0.086804,19,0,0.107233,0.153179,0.0,
apps-android-commons,3565,apps-android-commons:3109,0.087899,20,0,0.065505,0.198191,0.0,
apps-android-commons,3565,apps-android-commons:2743,0.089833,21,0,0.067928,0.201571,0.0,
apps-android-commons,3565,apps-android-commons:3142,0.091119,22,0,0.171239,0.10212,0.0,
apps-android-commons,3565,apps-android-commons:2879,0.091208,23,0,0.061151,0.212474,0.0,
apps-android-commons,3565,apps-android-commons:3534,0.096361,24,0,0.061218,0.227866,0.0,
apps-android-commons,3565,apps-android-commons:3503,0.098137,25,0,0.093526,0.200885,0.0,
apps-android-commons,3565,apps-android-commons:3435,0.09923,26,0,0.081676,0.216013,0.0,
apps-android-commons,3565,apps-android-commons:3423,0.099661,27,0,0.067994,0.230988,0.0,
apps-android-commons,3565,apps-android-commons:2748,0.100333,28,0,0.032676,0.268323,0.0,
apps-android-commons,3565,apps-android-commons:2803,0.100945,29,0,0.070888,0.231948,0.0,
apps-android-commons,3565,apps-android-commons:3431,0.102533,30,0,0.060308,0.247292,0.0,
apps-android-commons,3565,apps-android-commons:3138,0.102597,31,0,0.068369,0.239421,0.0,
apps-android-commons,3565,apps-android-commons:2984,0.103175,32,0,0.108841,0.200683,0.0,
apps-android-commons,3565,apps-android-commons:2891,0.103805,33,0,0.066002,0.245414,0.0,
apps-android-commons,3565,apps-android-commons:2923,0.103932,34,0,0.111096,0.186474,0.014228,
apps-android-commons,3565,apps-android-commons:3428,0.104509,35,0,0.060289,0.253237,0.0,
apps-android-commons,3565,apps-android-commons:2848,0.106765,36,0,0.066262,0.254034,0.0,
apps-android-commons,3565,apps-android-commons:2788,0.107363,37,0,0.068055,0.254034,0.0,
apps-android-commons,3565,apps-android-commons:2880,0.107943,38,0,0.124278,0.19955,0.0,
apps-android-commons,3565,apps-android-commons:3067,0.108203,39,0,0.085002,0.239607,0.0,
apps-android-commons,3565,apps-android-commons:2919,0.109083,40,0,0.069425,0.257824,0.0,
apps-android-commons,3565,apps-android-commons:3221,0.109126,41,0,0.0655,0.261878,0.0,
apps-android-commons,3565,apps-android-commons:3233,0.10937,42,0,0.22599,0.10212,0.0,
apps-android-commons,3565,apps-android-commons:2908,0.110962,43,0,0.230767,0.10212,0.0,
apps-android-commons,3565,apps-android-commons:3287,0.111796,44,0,0.08468,0.175504,0.075203,
apps-android-commons,3565,apps-android-commons:3561,0.112673,45,0,0.068509,0.269508,0.0,
apps-android-commons,3565,apps-android-commons:2840,0.114696,46,0,0.062785,0.281304,0.0,
apps-android-commons,3565,apps-android-commons:3437,0.115258,47,0,0.093862,0.251912,0.0,
apps-android-commons,3565,apps-android-commons:3235,0.115561,48,0,0.087706,0.258976,0.0,
apps-android-commons,3565,apps-android-commons:3376,0.116923,49,0,0.066122,0.284647,0.0,
apps-android-commons,3565,apps-android-commons:3403,0.119025,50,0,0.057289,0.299785,0.0,
apps-android-commons,3565,apps-android-commons:2770,0.119877,51,0,0.063502,0.296127,0.0,
apps-android-commons,3565,apps-android-commons:3526,0.120381,52,0,0.120931,0.240212,0.0,
apps-android-commons,3565,apps-android-commons:3225,0.124721,53,0,0.082249,0.291914,0.0,
apps-android-commons,3565,apps-android-commons:3108,0.127292,54,0,0.144913,0.236963,0.0,
apps-android-commons,3565,apps-android-commons:3037,0.128664,55,0,0.049632,0.314002,0.022358,
apps-android-commons,3565,apps-android-commons:3106,0.128768,56,0,0.101825,0.28448,0.0,
apps-android-commons,3565,apps-android-commons:3066,0.128787,57,0,0.163519,0.222843,0.0,
apps-android-commons,3565,apps-android-commons:3219,0.128998,58,0,0.081017,0.305977,0.0,
apps-android-commons,3565,apps-android-commons:2836,0.12982,59,0,0.098701,0.29076,0.0,
apps-android-commons,3565,apps-android-commons:3377,0.130551,60,0,0.087873,0.303782,0.0,
apps-android-commons,3565,apps-android-commons:2899,0.132151,61,0,0.065487,0.330967,0.0,
apps-android-commons,3565,apps-android-commons:3295,0.135319,62,0,0.08203,0.279213,0.044715,
apps-android-commons,3565,apps-android-commons:3392,0.136,63,0,0.066136,0.341863,0.0,
apps-android-commons,3565,apps-android-commons:3206,0.136153,64,0,0.104072,0.304388,0.0,
apps-android-commons,3565,apps-android-commons:3382,0.136946,65,0,0.066259,0.34458,0.0,
apps-android-commons,3565,apps-android-commons:3551,0.137133,66,0,0.071795,0.339603,0.0,
apps-android-commons,3565,apps-android-commons:3007,0.138971,67,0,0.176292,0.240622,0.0,
apps-android-commons,3565,apps-android-commons:3384,0.139497,68,0,0.112481,0.30601,0.0,
apps-android-commons,3565,apps-android-commons:3359,0.143547,69,0,0.083989,0.242995,0.103659,
apps-android-commons,3565,apps-android-commons:3088,0.144399,70,0,0.073002,0.360194,0.0,
apps-android-commons,3565,apps-android-commons:3005,0.14442,71,0,0.066857,0.366403,0.0,
apps-android-commons,3565,apps-android-commons:3409,0.146025,72,0,0.199378,0.238697,0.0,
apps-android-commons,3565,apps-android-commons:2771,0.146729,73,0,0.099938,0.340248,0.0,
apps-android-commons,3565,apps-android-commons:3441,0.149057,74,0,0.063528,0.383642,0.0,
apps-android-commons,3565,apps-android-commons:3236,0.15024,75,0,0.088529,0.36219,0.0,
apps-android-commons,3565,apps-android-commons:3257,0.151339,76,0,0.045063,0.327652,0.081301,
apps-android-commons,3565,apps-android-commons:2785,0.151416,77,0,0.099086,0.355162,0.0,
apps-android-commons,3565,apps-android-commons:2817,0.152532,78,0,0.0463,0.411296,0.0,
apps-android-commons,3565,apps-android-commons:2827,0.154773,79,0,0.079117,0.385202,0.0,
apps-android-commons,3565,apps-android-commons:2854,0.154858,80,0,0.057276,0.407299,0.0,
apps-android-commons,3565,apps-android-commons:3529,0.156878,81,0,0.074659,0.395974,0.0,
apps-android-commons,3565,apps-android-commons:2740,0.15719,82,0,0.063782,0.407789,0.0,
apps-android-commons,3565,apps-android-commons:3560,0.161196,83,0,0.072742,0.410845,0.0,
apps-android-commons,3565,apps-android-commons:3559,0.162742,84,0,0.102655,0.38557,0.0,
apps-android-commons,3565,apps-android-commons:3073,0.162783,85,0,0.053701,0.434648,0.0,
apps-android-commons,3565,apps-android-commons:3107,0.168889,86,0,0.088188,0.41848,0.0,
apps-android-commons,3565,apps-android-commons:2940,0.169933,87,0,0.221134,0.288665,0.0,
apps-android-commons,3565,apps-android-commons:3098,0.169947,88,0,0.11265,0.397191,0.0,
apps-android-commons,3565,apps-android-commons:3077,0.176766,89,0,0.061309,0.468989,0.0,
apps-android-commons,3565,apps-android-commons:3242,0.178709,90,0,0.075816,0.137141,0.323171,
apps-android-commons,3565,apps-android-commons:3342,0.18777,91,0,0.090976,0.169488,0.302846,
apps-android-commons,3565,apps-android-commons:2888,0.200538,92,0,0.179166,0.422448,0.0,
apps-android-commons,3565,apps-android-commons:3312,0.200754,93,0,0.048894,0.181416,0.371951,
apps-android-commons,3565,apps-android-commons:3267,0.212101,94,0,0.077935,0.428287,0.130081,
apps-android-commons,3565,apps-android-commons:2875,0.214263,95,0,0.277987,0.364802,0.0,
apps-android-commons,3565,apps-android-commons:2920,0.214744,96,0,0.045429,0.434171,0.164634,
apps-android-commons,3565,apps-android-commons:3227,0.216299,97,0,0.216089,0.432807,0.0,
apps-android-commons,3565,apps-android-commons:3340,0.218192,98,0,0.096816,0.374832,0.182927,
apps-android-commons,3565,apps-android-commons:3314,0.229416,99,0,0.345926,0.279313,0.063008,
apps-android-commons,3565,apps-android-commons:3111,0.233021,100,0,0.087088,0.418885,0.193089,
apps-android-commons,3565,apps-android-commons:2922,0.234919,101,0,0.091041,0.367781,0.245935,
apps-android-commons,3565,apps-android-commons:3117,0.23558,102,0,0.125878,0.385741,0.195122,
apps-android-commons,3565,apps-android-commons:2975,0.242077,103,0,0.431783,0.294449,0.0,
apps-android-commons,3565,apps-android-commons:3058,0.250831,104,0,0.476083,0.27641,0.0,
apps-android-commons,3565,apps-android-commons:3249,0.25453,105,0,0.08003,0.289251,0.394309,
apps-android-commons,3565,apps-android-commons:3320,0.258867,106,0,0.316337,0.372866,0.087398,
apps-android-commons,3565,apps-android-commons:3300,0.26291,107,0,0.060472,0.242486,0.485772,
apps-android-commons,3565,apps-android-commons:3254,0.266378,108,0,0.058914,0.339813,0.400407,
apps-android-commons,3565,apps-android-commons:3319,0.286237,109,0,0.062745,0.37117,0.424797,
apps-android-commons,3565,apps-android-commons:3118,0.293159,110,0,0.07576,0.342335,0.461382,
apps-android-commons,3565,apps-android-commons:3341,0.302998,111,0,0.073397,0.455516,0.380081,
apps-android-commons,3565,apps-android-commons:2809,0.346485,112,0,0.039454,1.0,0.0,
apps-android-commons,3565,apps-android-commons:2810,0.351313,113,1,0.053939,1.0,0.0,
apps-android-commons,3565,apps-android-commons:3490,0.360963,114,0,0.082888,1.0,0.0,
apps-android-commons,3565,apps-android-commons:2881,0.363295,115,0,0.089884,1.0,0.0,
apps-android-commons,3565,apps-android-commons:3006,0.364767,116,0,0.094301,1.0,0.0,
apps-android-commons,3565,apps-android-commons:2779,0.367247,117,0,0.10174,1.0,0.0,
apps-android-commons,3565,apps-android-commons:2864,0.374363,118,0,0.12309,1.0,0.0,
apps-android-commons,3565,apps-android-commons:3316,0.387668,119,0,0.03325,0.213087,0.916667,
apps-android-commons,3565,apps-android-commons:3076,0.483699,120,0,0.451096,1.0,0.0,
apps-android-commons,3565,apps-android-commons:3421,0.486739,121,0,0.460216,1.0,0.0,
apps-android-commons,3565,apps-android-commons:2883,0.49265,122,0,0.47795,1.0,0.0,
apps-android-commons,3565,apps-android-commons:2882,0.511951,123,0,0.535852,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3565,0.051476,1,0,0.081438,0.072991,0.0,
apps-android-commons,4032,apps-android-commons:3690,0.069088,2,0,0.087539,0.119723,0.0,
apps-android-commons,4032,apps-android-commons:3675,0.080025,3,0,0.074955,0.16512,0.0,
apps-android-commons,4032,apps-android-commons:3426,0.082061,4,0,0.080523,0.165659,0.0,
apps-android-commons,4032,apps-android-commons:3651,0.08227,5,0,0.086045,0.160764,0.0,
apps-android-commons,4032,apps-android-commons:3209,0.082475,6,0,0.078331,0.169094,0.0,
apps-android-commons,4032,apps-android-commons:3898,0.084592,7,0,0.091139,0.162637,0.0,
apps-android-commons,4032,apps-android-commons:3701,0.084991,8,0,0.096796,0.158177,0.0,
apps-android-commons,4032,apps-android-commons:3444,0.085079,9,0,0.133586,0.121651,0.0,
apps-android-commons,4032,apps-android-commons:3466,0.085693,10,0,0.102017,0.155063,0.0,
apps-android-commons,4032,apps-android-commons:3742,0.092394,11,0,0.123988,0.153194,0.0,
apps-android-commons,4032,apps-android-commons:3415,0.092598,12,0,0.092707,0.185087,0.0,
apps-android-commons,4032,apps-android-commons:3400,0.093518,13,0,0.073803,0.206751,0.0,
apps-android-commons,4032,apps-android-commons:3474,0.094411,14,0,0.082081,0.201151,0.0,
apps-android-commons,4032,apps-android-commons:3536,0.095571,15,0,0.079962,0.206751,0.0,
apps-android-commons,4032,apps-android-commons:3745,0.09818,16,0,0.074116,0.220424,0.0,
apps-android-commons,4032,apps-android-commons:3762,0.098973,17,0,0.080847,0.216072,0.0,
apps-android-commons,4032,apps-android-commons:3716,0.101084,18,0,0.076906,0.226345,0.0,
apps-android-commons,4032,apps-android-commons:3236,0.105163,19,0,0.074488,0.240999,0.0,
apps-android-commons,4032,apps-android-commons:3894,0.106012,20,0,0.097156,0.220879,0.0,
apps-android-commons,4032,apps-android-commons:3376,0.106866,21,0,0.067961,0.252636,0.0,
apps-android-commons,4032,apps-android-commons:3702,0.107058,22,0,0.128535,0.19264,0.0,
apps-android-commons,4032,apps-android-commons:3235,0.108097,23,0,0.110933,0.213357,0.0,
apps-android-commons,4032,apps-android-commons:3435,0.109989,24,0,0.108,0.221966,0.0,
apps-android-commons,4032,apps-android-commons:3622,0.110102,25,0,0.117504,0.212804,0.0,
apps-android-commons,4032,apps-android-commons:3711,0.111052,26,0,0.09999,0.233167,0.0,
apps-android-commons,4032,apps-android-commons:3792,0.11125,27,0,0.098478,0.235272,0.0,
apps-android-commons,4032,apps-android-commons:3431,0.112954,28,0,0.093586,0.245277,0.0,
apps-android-commons,4032,apps-android-commons:4015,0.114708,29,0,0.095378,0.248745,0.0,
apps-android-commons,4032,apps-android-commons:3428,0.116805,30,0,0.091575,0.25884,0.0,
apps-android-commons,4032,apps-android-commons:3287,0.11731,31,0,0.096816,0.17991,0.075203,
apps-android-commons,4032,apps-android-commons:3591,0.118426,32,0,0.076231,0.279048,0.0,
apps-android-commons,4032,apps-android-commons:3691,0.120262,33,0,0.108916,0.25187,0.0,
apps-android-commons,4032,apps-android-commons:4021,0.121813,34,0,0.072313,0.293127,0.0,
apps-android-commons,4032,apps-android-commons:3744,0.123518,35,0,0.086764,0.28379,0.0,
apps-android-commons,4032,apps-android-commons:3221,0.124637,36,0,0.09919,0.274721,0.0,
apps-android-commons,4032,apps-android-commons:3403,0.125296,37,0,0.088241,0.287649,0.0,
apps-android-commons,4032,apps-android-commons:3423,0.126198,38,0,0.10504,0.273555,0.0,
apps-android-commons,4032,apps-android-commons:3382,0.12808,39,0,0.071671,0.312569,0.0,
apps-android-commons,4032,apps-android-commons:3681,0.128161,40,1,0.105946,0.278537,0.0,
apps-android-commons,4032,apps-android-commons:3573,0.130959,41,0,0.084162,0.308717,0.0,
apps-android-commons,4032,apps-android-commons:3722,0.131971,42,0,0.083413,0.312499,0.0,
apps-android-commons,4032,apps-android-commons:3594,0.132538,43,0,0.083093,0.314521,0.0,
apps-android-commons,4032,apps-android-commons:3534,0.133176,44,0,0.098672,0.300857,0.0,
apps-android-commons,4032,apps-android-commons:3753,0.134099,45,0,0.097353,0.304943,0.0,
apps-android-commons,4032,apps-android-commons:3503,0.134488,46,0,0.136546,0.266916,0.0,
apps-android-commons,4032,apps-android-commons:3233,0.138472,47,0,0.208665,0.206751,0.0,
apps-android-commons,4032,apps-android-commons:3603,0.139108,48,0,0.108163,0.30916,0.0,
apps-android-commons,4032,apps-android-commons:3219,0.139994,49,0,0.117715,0.302267,0.0,
apps-android-commons,4032,apps-android-commons:3601,0.140474,50,0,0.128295,0.293127,0.0,
apps-android-commons,4032,apps-android-commons:3437,0.14106,51,0,0.128519,0.294662,0.0,
apps-android-commons,4032,apps-android-commons:3409,0.142359,52,0,0.174344,0.252734,0.0,
apps-android-commons,4032,apps-android-commons:3712,0.143319,53,0,0.106212,0.323744,0.0,
apps-android-commons,4032,apps-android-commons:3295,0.144021,54,0,0.07164,0.315708,0.044715,
apps-android-commons,4032,apps-android-commons:3551,0.144604,55,0,0.101786,0.332026,0.0,
apps-android-commons,4032,apps-android-commons:3698,0.14495,56,0,0.1276,0.30725,0.0,
apps-android-commons,4032,apps-android-commons:3679,0.146417,57,0,0.170295,0.268955,0.0,
apps-android-commons,4032,apps-android-commons:3585,0.147325,58,0,0.093121,0.348853,0.0,
apps-android-commons,4032,apps-android-commons:3225,0.147481,59,0,0.099922,0.342521,0.0,
apps-android-commons,4032,apps-android-commons:3384,0.148007,60,0,0.107597,0.336423,0.0,
apps-android-commons,4032,apps-android-commons:3377,0.151643,61,0,0.118372,0.336557,0.0,
apps-android-commons,4032,apps-android-commons:3875,0.152201,62,0,0.110843,0.345761,0.0,
apps-android-commons,4032,apps-android-commons:3392,0.15221,63,0,0.069314,0.387314,0.0,
apps-android-commons,4032,apps-android-commons:3917,0.154042,64,0,0.086183,0.375944,0.0,
apps-android-commons,4032,apps-android-commons:3526,0.1542,65,0,0.133415,0.329185,0.0,
apps-android-commons,4032,apps-android-commons:3732,0.154353,66,0,0.106572,0.356488,0.0,
apps-android-commons,4032,apps-android-commons:3206,0.156125,67,0,0.137345,0.33103,0.0,
apps-android-commons,4032,apps-android-commons:3359,0.15688,68,0,0.08599,0.280992,0.103659,
apps-android-commons,4032,apps-android-commons:3342,0.157727,69,0,0.078379,0.091957,0.302846,
apps-android-commons,4032,apps-android-commons:4018,0.158266,70,0,0.112709,0.362089,0.0,
apps-android-commons,4032,apps-android-commons:3257,0.161583,71,0,0.075359,0.328091,0.081301,
apps-android-commons,4032,apps-android-commons:3529,0.162638,72,0,0.093978,0.393934,0.0,
apps-android-commons,4032,apps-android-commons:3561,0.162741,73,0,0.110209,0.378013,0.0,
apps-android-commons,4032,apps-android-commons:3910,0.165009,74,0,0.146889,0.348139,0.0,
apps-android-commons,4032,apps-android-commons:3687,0.165498,75,0,0.114726,0.38177,0.0,
apps-android-commons,4032,apps-android-commons:3981,0.16982,76,0,0.078848,0.103375,0.327236,
apps-android-commons,4032,apps-android-commons:3560,0.171482,77,0,0.107133,0.407312,0.0,
apps-android-commons,4032,apps-android-commons:3441,0.172855,78,0,0.097615,0.42095,0.0,
apps-android-commons,4032,apps-android-commons:3975,0.17885,79,0,0.101545,0.37403,0.060976,
apps-android-commons,4032,apps-android-commons:4031,0.184322,80,0,0.080358,0.472609,0.0,
apps-android-commons,4032,apps-android-commons:3559,0.186384,81,0,0.115328,0.443825,0.0,
apps-android-commons,4032,apps-android-commons:3788,0.189294,82,0,0.088079,0.479802,0.0,
apps-android-commons,4032,apps-android-commons:3567,0.190707,83,0,0.111626,0.460495,0.0,
apps-android-commons,4032,apps-android-commons:3923,0.198334,84,0,0.100765,0.179195,0.315041,
apps-android-commons,4032,apps-android-commons:3242,0.203492,85,0,0.111542,0.175764,0.323171,
apps-android-commons,4032,apps-android-commons:3949,0.208214,86,0,0.099418,0.348395,0.176829,
apps-android-commons,4032,apps-android-commons:3227,0.209845,87,0,0.195147,0.434389,0.0,
apps-android-commons,4032,apps-android-commons:3312,0.21378,88,0,0.073295,0.196094,0.371951,
apps-android-commons,4032,apps-android-commons:3314,0.218985,89,0,0.315698,0.278249,0.063008,
apps-android-commons,4032,apps-android-commons:3267,0.228508,90,0,0.122344,0.433098,0.130081,
apps-android-commons,4032,apps-android-commons:3646,0.229851,91,0,0.378819,0.310735,0.0,
apps-android-commons,4032,apps-android-commons:3994,0.231566,92,0,0.094981,0.404595,0.195122,
apps-android-commons,4032,apps-android-commons:3340,0.23178,93,0,0.107384,0.405028,0.182927,
apps-android-commons,4032,apps-android-commons:3582,0.235922,94,0,0.110674,0.597093,0.0,
apps-android-commons,4032,apps-android-commons:3320,0.249998,95,0,0.288099,0.374496,0.087398,
apps-android-commons,4032,apps-android-commons:3300,0.255651,96,0,0.076596,0.204583,0.485772,
apps-android-commons,4032,apps-android-commons:3254,0.26795,97,0,0.075491,0.327952,0.400407,
apps-android-commons,4032,apps-android-commons:3341,0.273145,98,0,0.073799,0.365554,0.380081,
apps-android-commons,4032,apps-android-commons:3249,0.273162,99,0,0.120051,0.305125,0.394309,
apps-android-commons,4032,apps-android-commons:3319,0.291645,100,0,0.08404,0.366098,0.424797,
apps-android-commons,4032,apps-android-commons:3925,0.300329,101,0,0.094979,0.273489,0.53252,
apps-android-commons,4032,apps-android-commons:3952,0.348447,102,0,0.039245,1.0,0.006098,
apps-android-commons,4032,apps-android-commons:3490,0.370716,103,0,0.112149,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3836,0.378907,104,0,0.136721,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3704,0.387932,105,0,0.163797,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3600,0.389358,106,0,0.168075,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3316,0.417167,107,0,0.06883,0.266004,0.916667,
apps-android-commons,4032,apps-android-commons:4026,0.460013,108,0,0.380038,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3421,0.476402,109,0,0.429207,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3767,0.537169,110,0,0.611507,1.0,0.0,
apps-android-commons,4032,apps-android-commons:3918,0.597036,111,0,0.169158,1.0,0.621951,
apps-android-commons,4460,apps-android-commons:4281,0.166231,1,0,0.055663,0.217421,0.22561,
apps-android-commons,4460,apps-android-commons:3894,0.168082,2,0,0.050822,0.227813,0.22561,
apps-android-commons,4460,apps-android-commons:4305,0.174918,3,0,0.052842,0.246302,0.22561,
apps-android-commons,4460,apps-android-commons:4141,0.180338,4,0,0.045101,0.270304,0.22561,
apps-android-commons,4460,apps-android-commons:4290,0.181901,5,0,0.058312,0.261782,0.22561,
apps-android-commons,4460,apps-android-commons:4312,0.183891,6,0,0.06004,0.266023,0.22561,
apps-android-commons,4460,apps-android-commons:3898,0.18431,7,0,0.049808,0.277512,0.22561,
apps-android-commons,4460,apps-android-commons:4156,0.1885,8,0,0.059872,0.280019,0.22561,
apps-android-commons,4460,apps-android-commons:4217,0.189982,9,0,0.081367,0.26297,0.22561,
apps-android-commons,4460,apps-android-commons:4131,0.19045,10,0,0.051012,0.294728,0.22561,
apps-android-commons,4460,apps-android-commons:4367,0.190617,11,0,0.044647,0.301594,0.22561,
apps-android-commons,4460,apps-android-commons:4391,0.195148,12,0,0.05908,0.300753,0.22561,
apps-android-commons,4460,apps-android-commons:3910,0.198806,13,0,0.091075,0.279734,0.22561,
apps-android-commons,4460,apps-android-commons:4296,0.205831,14,0,0.064743,0.32714,0.22561,
apps-android-commons,4460,apps-android-commons:4118,0.206298,15,0,0.083669,0.309617,0.22561,
apps-android-commons,4460,apps-android-commons:4387,0.206895,16,0,0.059848,0.335228,0.22561,
apps-android-commons,4460,apps-android-commons:4161,0.209427,17,0,0.070716,0.331955,0.22561,
apps-android-commons,4460,apps-android-commons:4048,0.209932,18,0,0.042641,0.361547,0.22561,
apps-android-commons,4460,apps-android-commons:4260,0.213491,19,0,0.048805,0.366058,0.22561,
apps-android-commons,4460,apps-android-commons:4320,0.214258,20,0,0.105015,0.312148,0.22561,
apps-android-commons,4460,apps-android-commons:4255,0.214529,21,0,0.052928,0.365048,0.22561,
apps-android-commons,4460,apps-android-commons:4032,0.220205,22,0,0.091689,0.343317,0.22561,
apps-android-commons,4460,apps-android-commons:4277,0.220997,23,0,0.073571,0.36381,0.22561,
apps-android-commons,4460,apps-android-commons:4133,0.221279,24,0,0.055797,0.38243,0.22561,
apps-android-commons,4460,apps-android-commons:4327,0.223016,25,0,0.136881,0.306557,0.22561,
apps-android-commons,4460,apps-android-commons:4358,0.225148,26,0,0.048992,0.400843,0.22561,
apps-android-commons,4460,apps-android-commons:3875,0.226073,27,0,0.072298,0.380311,0.22561,
apps-android-commons,4460,apps-android-commons:4043,0.227424,28,0,0.060008,0.396655,0.22561,
apps-android-commons,4460,apps-android-commons:4053,0.228892,29,0,0.070951,0.390116,0.22561,
apps-android-commons,4460,apps-android-commons:4376,0.230136,30,0,0.060623,0.404174,0.22561,
apps-android-commons,4460,apps-android-commons:4018,0.23126,31,0,0.075274,0.392898,0.22561,
apps-android-commons,4460,apps-android-commons:4343,0.231659,32,0,0.065195,0.404174,0.22561,
apps-android-commons,4460,apps-android-commons:4021,0.232192,33,0,0.090393,0.380573,0.22561,
apps-android-commons,4460,apps-android-commons:4203,0.232524,34,0,0.059261,0.412702,0.22561,
apps-android-commons,4460,apps-android-commons:4086,0.233703,35,0,0.317287,0.158214,0.22561,
apps-android-commons,4460,apps-android-commons:4015,0.23535,36,0,0.072491,0.407949,0.22561,
apps-android-commons,4460,apps-android-commons:4042,0.235742,37,0,0.070946,0.410671,0.22561,
apps-android-commons,4460,apps-android-commons:4271,0.23655,38,0,0.079867,0.404174,0.22561,
apps-android-commons,4460,apps-android-commons:4218,0.236859,39,0,0.071236,0.413731,0.22561,
apps-android-commons,4460,apps-android-commons:4079,0.237673,40,0,0.065915,0.421495,0.22561,
apps-android-commons,4460,apps-android-commons:4297,0.237684,41,0,0.074803,0.412639,0.22561,
apps-android-commons,4460,apps-android-commons:4300,0.238379,42,0,0.127167,0.362362,0.22561,
apps-android-commons,4460,apps-android-commons:4344,0.238808,43,0,0.161782,0.329032,0.22561,
apps-android-commons,4460,apps-android-commons:4184,0.240467,44,0,0.068796,0.426995,0.22561,
apps-android-commons,4460,apps-android-commons:4115,0.242417,45,0,0.052591,0.449051,0.22561,
apps-android-commons,4460,apps-android-commons:4140,0.248438,46,0,0.089658,0.430047,0.22561,
apps-android-commons,4460,apps-android-commons:4098,0.249637,47,0,0.068194,0.455109,0.22561,
apps-android-commons,4460,apps-android-commons:4072,0.2502,48,0,0.077197,0.447794,0.22561,
apps-android-commons,4460,apps-android-commons:3917,0.253871,49,0,0.104035,0.431968,0.22561,
apps-android-commons,4460,apps-android-commons:4252,0.257092,50,0,0.14054,0.405127,0.22561,
apps-android-commons,4460,apps-android-commons:4046,0.257305,51,0,0.065838,0.480467,0.22561,
apps-android-commons,4460,apps-android-commons:4101,0.260476,52,0,0.076147,0.479671,0.22561,
apps-android-commons,4460,apps-android-commons:4309,0.260725,53,0,0.080095,0.476469,0.22561,
