Project,query,corpus,score,rank,c_is_gt
focus-android,2954,focus-android:2615,0.0,35,0
focus-android,2954,focus-android:1872,0.0,36,0
focus-android,2954,focus-android:1882,0.0,37,0
focus-android,2954,focus-android:1917,0.0,38,0
focus-android,2954,focus-android:2542,0.034,39,0
focus-android,2954,focus-android:2829,0.0398,40,0
focus-android,2954,focus-android:2830,0.0416,41,0
focus-android,2954,focus-android:2883,0.0438,42,0
focus-android,2954,focus-android:2772,0.0454,43,0
focus-android,2954,focus-android:2648,0.0502,44,0
focus-android,2954,focus-android:2130,0.0505,45,0
focus-android,2954,focus-android:2914,0.0518,46,0
focus-android,2954,focus-android:2518,0.0532,47,0
focus-android,2954,focus-android:1922,0.0552,48,0
focus-android,2954,focus-android:2120,0.059,49,0
focus-android,2954,focus-android:2804,0.0591,50,0
focus-android,2954,focus-android:1993,0.0599,51,0
focus-android,2954,focus-android:2537,0.0604,52,0
focus-android,2954,focus-android:1262,0.062,53,0
focus-android,2954,focus-android:2776,0.0622,54,0
focus-android,2954,focus-android:2413,0.0623,55,0
focus-android,2954,focus-android:2504,0.0624,56,0
focus-android,2954,focus-android:2629,0.0627,57,0
focus-android,2954,focus-android:1208,0.063,58,0
focus-android,2954,focus-android:2780,0.063,59,0
focus-android,2954,focus-android:2436,0.0631,60,0
focus-android,2954,focus-android:2002,0.0632,61,0
focus-android,2954,focus-android:2683,0.0638,62,0
focus-android,2954,focus-android:1214,0.0649,63,0
focus-android,2954,focus-android:1910,0.0656,64,0
focus-android,2954,focus-android:1095,0.0662,65,0
focus-android,2954,focus-android:2555,0.0662,66,0
focus-android,2954,focus-android:1346,0.0679,67,1
focus-android,2954,focus-android:2743,0.0693,68,0
focus-android,2954,focus-android:2823,0.0694,69,0
focus-android,2954,focus-android:2117,0.0699,70,0
focus-android,2954,focus-android:1361,0.0706,71,0
focus-android,2954,focus-android:1685,0.0709,72,0
focus-android,2954,focus-android:1299,0.0712,73,0
focus-android,2954,focus-android:1830,0.0716,74,0
focus-android,2954,focus-android:1544,0.0716,75,0
focus-android,2954,focus-android:1258,0.0723,76,0
focus-android,2954,focus-android:1071,0.0724,77,0
focus-android,2954,focus-android:2275,0.0725,78,0
focus-android,2954,focus-android:2384,0.0728,79,0
focus-android,2954,focus-android:1563,0.0734,80,0
focus-android,2954,focus-android:2033,0.0736,81,0
focus-android,2954,focus-android:2763,0.0742,82,0
focus-android,2954,focus-android:2687,0.0744,83,0
focus-android,2954,focus-android:2681,0.075,84,0
focus-android,2954,focus-android:2455,0.0756,85,0
focus-android,2954,focus-android:2463,0.0756,86,0
focus-android,2954,focus-android:1300,0.076,87,0
focus-android,2954,focus-android:2363,0.0764,88,0
focus-android,2954,focus-android:1124,0.0766,89,0
focus-android,2954,focus-android:2677,0.0774,90,0
focus-android,2954,focus-android:1964,0.0774,91,0
focus-android,2954,focus-android:2554,0.0774,92,0
focus-android,2954,focus-android:1427,0.0781,93,0
focus-android,2954,focus-android:1532,0.0792,94,0
focus-android,2954,focus-android:2047,0.0792,95,0
focus-android,2954,focus-android:1260,0.0794,96,0
focus-android,2954,focus-android:2054,0.0794,97,0
focus-android,2954,focus-android:2121,0.0794,98,0
focus-android,2954,focus-android:2576,0.0796,99,0
focus-android,2954,focus-android:2571,0.0806,100,0
focus-android,2954,focus-android:2684,0.0809,101,0
focus-android,2954,focus-android:2705,0.0822,102,0
focus-android,2954,focus-android:1568,0.0826,103,0
focus-android,2954,focus-android:2125,0.0828,104,0
focus-android,2954,focus-android:1231,0.0841,105,0
focus-android,2954,focus-android:1692,0.0856,106,0
focus-android,2954,focus-android:1450,0.0857,107,0
focus-android,2954,focus-android:1927,0.0862,108,0
focus-android,2954,focus-android:2584,0.0863,109,0
focus-android,2954,focus-android:1073,0.0866,110,0
focus-android,2954,focus-android:1165,0.0869,111,0
focus-android,2954,focus-android:2593,0.0872,112,0
focus-android,2954,focus-android:1982,0.0873,113,0
focus-android,2954,focus-android:2173,0.0879,114,0
focus-android,2954,focus-android:2362,0.091,115,0
focus-android,2954,focus-android:1220,0.0922,116,0
focus-android,2954,focus-android:2925,0.0928,117,0
focus-android,2954,focus-android:2345,0.0931,118,0
focus-android,2954,focus-android:1616,0.0955,119,0
focus-android,2954,focus-android:1658,0.0958,120,0
focus-android,2954,focus-android:2385,0.0967,121,0
focus-android,2954,focus-android:1132,0.0976,122,0
focus-android,2954,focus-android:1867,0.0996,123,0
focus-android,2954,focus-android:2386,0.1002,124,0
focus-android,2954,focus-android:2657,0.101,125,0
focus-android,2954,focus-android:2636,0.1011,126,0
focus-android,2954,focus-android:2468,0.1023,127,0
focus-android,2954,focus-android:2383,0.1062,128,0
focus-android,2954,focus-android:1930,0.1078,129,0
focus-android,2954,focus-android:1592,0.1106,130,0
focus-android,2954,focus-android:2871,0.1118,131,0
focus-android,2954,focus-android:2531,0.1261,132,0
focus-android,2954,focus-android:2682,0.1856,133,0
focus-android,2954,focus-android:2630,0.1896,134,0
focus-android,2954,focus-android:2625,0.195,135,0
focus-android,2954,focus-android:2626,0.2156,136,0
phimpme-android,2955,phimpme-android:2873,0.0,1,0
phimpme-android,2955,phimpme-android:2945,0.0,2,0
phimpme-android,2955,phimpme-android:2361,0.0,3,0
phimpme-android,2955,phimpme-android:2362,0.0,4,0
phimpme-android,2955,phimpme-android:2687,0.0,5,0
phimpme-android,2955,phimpme-android:2518,0.0,6,0
phimpme-android,2955,phimpme-android:2527,0.0,7,0
phimpme-android,2955,phimpme-android:2534,0.0,8,0
phimpme-android,2955,phimpme-android:2580,0.0,9,0
phimpme-android,2955,phimpme-android:2613,0.0,10,0
phimpme-android,2955,phimpme-android:2416,0.0,11,0
phimpme-android,2955,phimpme-android:2477,0.0,12,0
phimpme-android,2955,phimpme-android:2920,0.0506,13,0
phimpme-android,2955,phimpme-android:2922,0.0592,14,0
phimpme-android,2955,phimpme-android:2495,0.062,15,0
phimpme-android,2955,phimpme-android:2921,0.0648,16,0
phimpme-android,2955,phimpme-android:2535,0.065,17,0
phimpme-android,2955,phimpme-android:2381,0.066,18,0
phimpme-android,2955,phimpme-android:2575,0.0665,19,0
phimpme-android,2955,phimpme-android:2402,0.0688,20,0
phimpme-android,2955,phimpme-android:2487,0.0692,21,0
phimpme-android,2955,phimpme-android:2566,0.0694,22,0
phimpme-android,2955,phimpme-android:2456,0.0727,23,0
phimpme-android,2955,phimpme-android:2390,0.0732,24,0
phimpme-android,2955,phimpme-android:2472,0.0736,25,0
phimpme-android,2955,phimpme-android:2568,0.0754,26,0
phimpme-android,2955,phimpme-android:2947,0.0761,27,0
phimpme-android,2955,phimpme-android:2511,0.0772,28,0
phimpme-android,2955,phimpme-android:2383,0.0773,29,0
phimpme-android,2955,phimpme-android:2519,0.0776,30,0
phimpme-android,2955,phimpme-android:2950,0.0783,31,0
phimpme-android,2955,phimpme-android:2554,0.0793,32,0
phimpme-android,2955,phimpme-android:2490,0.0804,33,0
phimpme-android,2955,phimpme-android:2476,0.0826,34,0
phimpme-android,2955,phimpme-android:2563,0.0829,35,0
phimpme-android,2955,phimpme-android:2379,0.0837,36,0
phimpme-android,2955,phimpme-android:2832,0.084,37,0
phimpme-android,2955,phimpme-android:2572,0.0844,38,0
phimpme-android,2955,phimpme-android:2949,0.0855,39,0
phimpme-android,2955,phimpme-android:2429,0.086,40,0
phimpme-android,2955,phimpme-android:2457,0.0862,41,0
phimpme-android,2955,phimpme-android:2363,0.0894,42,0
phimpme-android,2955,phimpme-android:2397,0.0902,43,0
phimpme-android,2955,phimpme-android:2516,0.0906,44,0
phimpme-android,2955,phimpme-android:2348,0.0907,45,0
phimpme-android,2955,phimpme-android:2544,0.0915,46,0
phimpme-android,2955,phimpme-android:2923,0.0918,47,0
phimpme-android,2955,phimpme-android:2567,0.093,48,0
phimpme-android,2955,phimpme-android:2942,0.0952,49,0
phimpme-android,2955,phimpme-android:2517,0.0961,50,0
phimpme-android,2955,phimpme-android:2479,0.0983,51,0
phimpme-android,2955,phimpme-android:2654,0.1,52,0
phimpme-android,2955,phimpme-android:2640,0.1014,53,0
phimpme-android,2955,phimpme-android:2540,0.1032,54,0
phimpme-android,2955,phimpme-android:2642,0.1054,55,0
phimpme-android,2955,phimpme-android:2948,0.1084,56,0
phimpme-android,2955,phimpme-android:2551,0.1096,57,0
phimpme-android,2955,phimpme-android:2597,0.111,58,0
phimpme-android,2955,phimpme-android:2930,0.113,59,0
phimpme-android,2955,phimpme-android:2596,0.1157,60,0
phimpme-android,2955,phimpme-android:2598,0.116,61,0
phimpme-android,2955,phimpme-android:2675,0.1182,62,0
phimpme-android,2955,phimpme-android:2639,0.1196,63,0
phimpme-android,2955,phimpme-android:2937,0.1224,64,1
phimpme-android,2955,phimpme-android:2809,0.123,65,0
phimpme-android,2955,phimpme-android:2671,0.1247,66,0
phimpme-android,2955,phimpme-android:2656,0.1249,67,0
phimpme-android,2955,phimpme-android:2926,0.1258,68,0
phimpme-android,2955,phimpme-android:2605,0.126,69,0
phimpme-android,2955,phimpme-android:2698,0.1266,70,0
phimpme-android,2955,phimpme-android:2644,0.1284,71,0
phimpme-android,2955,phimpme-android:2628,0.1292,72,0
phimpme-android,2955,phimpme-android:2707,0.133,73,0
phimpme-android,2955,phimpme-android:2587,0.1343,74,0
phimpme-android,2955,phimpme-android:2626,0.1352,75,0
phimpme-android,2955,phimpme-android:2635,0.1398,76,0
phimpme-android,2955,phimpme-android:2622,0.1408,77,0
phimpme-android,2955,phimpme-android:2632,0.142,78,0
phimpme-android,2955,phimpme-android:2951,0.1462,79,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2924,0.0,1,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2931,0.0,2,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2954,0.0,3,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2955,0.0,4,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2957,0.0,5,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2958,0.0,6,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2975,0.0,7,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2982,0.0,8,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2155,0.0,9,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2156,0.0,10,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2230,0.0,11,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2260,0.0,12,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2273,0.0,13,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2281,0.0,14,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2317,0.0,15,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2321,0.0,16,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2365,0.0,17,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2760,0.0,18,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2810,0.0,19,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2829,0.0,20,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2830,0.0,21,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2844,0.0,22,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2620,0.0,23,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2628,0.0,24,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2634,0.0,25,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2640,0.0,26,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2658,0.0,27,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2676,0.0,28,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2142,0.0,29,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2530,0.0,30,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2543,0.0,31,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2377,0.0,32,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2421,0.0,33,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2424,0.0,34,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2425,0.0,35,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2443,0.0,36,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2458,0.0,37,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2478,0.0,38,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2661,0.0353,39,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2991,0.0359,40,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2965,0.0379,41,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2410,0.0399,42,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2923,0.041,43,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2301,0.0417,44,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2952,0.0428,45,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2679,0.043,46,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2677,0.0436,47,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2255,0.0448,48,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2502,0.0448,49,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2396,0.0451,50,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2859,0.046,51,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2397,0.0461,52,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2968,0.0476,53,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2895,0.0482,54,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2956,0.0482,55,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2990,0.0483,56,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2963,0.0484,57,1
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2632,0.0484,58,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2926,0.0491,59,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2483,0.0502,60,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2245,0.0507,61,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2966,0.0508,62,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2953,0.0514,63,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2977,0.0524,64,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2792,0.0526,65,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2970,0.0529,66,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2949,0.053,67,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2691,0.053,68,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2979,0.0533,69,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2860,0.0537,70,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2124,0.0537,71,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2974,0.054,72,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2501,0.0546,73,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2948,0.055,74,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2761,0.0552,75,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2669,0.0557,76,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2962,0.0558,77,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2693,0.0562,78,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2636,0.0568,79,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2694,0.0585,80,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2768,0.059,81,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2357,0.0592,82,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2774,0.0598,83,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2967,0.0602,84,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2327,0.0628,85,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2944,0.063,86,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2446,0.0631,87,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2337,0.0632,88,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2527,0.0632,89,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2678,0.0634,90,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2831,0.0642,91,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2959,0.0653,92,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2960,0.0655,93,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2297,0.0657,94,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2449,0.0672,95,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2309,0.0673,96,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2652,0.0678,97,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2945,0.0682,98,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2695,0.0683,99,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2220,0.0693,100,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2315,0.0703,101,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2668,0.0708,102,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2994,0.0727,103,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2349,0.073,104,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2177,0.0731,105,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2274,0.0737,106,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2984,0.0739,107,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2110,0.0744,108,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2318,0.0754,109,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2178,0.0756,110,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2913,0.0762,111,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2244,0.0781,112,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2744,0.0794,113,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2946,0.0799,114,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2947,0.0799,115,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2305,0.0804,116,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2743,0.0809,117,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2322,0.0816,118,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2964,0.0818,119,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2649,0.0869,120,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2484,0.0921,121,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2168,0.093,122,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2698,0.094,123,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2395,0.0958,124,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2675,0.1006,125,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2139,0.1009,126,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2316,0.101,127,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2828,0.1038,128,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2359,0.1058,129,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2533,0.1062,130,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2408,0.1072,131,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2264,0.1096,132,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2683,0.1127,133,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2323,0.1134,134,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2350,0.1136,135,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2563,0.117,136,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2961,0.1194,137,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2488,0.1215,138,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2951,0.1315,139,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2832,0.1316,140,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2356,0.1358,141,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2562,0.1407,142,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2505,0.1421,143,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2341,0.1438,144,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2867,0.1471,145,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2973,0.1472,146,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2431,0.1481,147,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2654,0.1506,148,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2763,0.1511,149,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2409,0.1523,150,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2407,0.1528,151,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2347,0.1577,152,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2793,0.1619,153,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2598,0.1739,154,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2889,0.1743,155,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2141,0.1807,156,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2684,0.1893,157,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2601,0.1921,158,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2941,0.1993,159,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2648,0.202,160,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2434,0.2038,161,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2602,0.2104,162,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2140,0.2106,163,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2376,0.2126,164,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2203,0.2144,165,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2464,0.2179,166,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2822,0.2289,167,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2937,0.2301,168,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2459,0.2312,169,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2809,0.235,170,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2444,0.2392,171,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2526,0.2468,172,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2333,0.247,173,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2524,0.2558,174,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2840,0.2802,175,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2525,0.2818,176,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2614,0.2991,177,0
openfoodfacts-androidapp,2999,openfoodfacts-androidapp:2448,0.354,178,0
thunderbird-android,3122,thunderbird-android:3052,0.0,1,1
thunderbird-android,3122,thunderbird-android:2962,0.0298,2,0
thunderbird-android,3122,thunderbird-android:2467,0.0326,3,0
thunderbird-android,3122,thunderbird-android:2655,0.0337,4,0
thunderbird-android,3122,thunderbird-android:2708,0.0341,5,0
thunderbird-android,3122,thunderbird-android:3032,0.0366,6,0
thunderbird-android,3122,thunderbird-android:2736,0.0388,7,0
thunderbird-android,3122,thunderbird-android:2148,0.0398,8,0
thunderbird-android,3122,thunderbird-android:2627,0.0399,9,0
thunderbird-android,3122,thunderbird-android:2506,0.0404,10,0
thunderbird-android,3122,thunderbird-android:2175,0.0413,11,0
thunderbird-android,3122,thunderbird-android:3113,0.043,12,0
thunderbird-android,3122,thunderbird-android:3034,0.0434,13,0
thunderbird-android,3122,thunderbird-android:2882,0.0445,14,0
thunderbird-android,3122,thunderbird-android:2931,0.0446,15,0
thunderbird-android,3122,thunderbird-android:2419,0.0446,16,0
thunderbird-android,3122,thunderbird-android:2912,0.045,17,0
thunderbird-android,3122,thunderbird-android:2385,0.0457,18,0
thunderbird-android,3122,thunderbird-android:2337,0.0458,19,0
thunderbird-android,3122,thunderbird-android:2656,0.0472,20,0
thunderbird-android,3122,thunderbird-android:2160,0.0476,21,0
thunderbird-android,3122,thunderbird-android:3006,0.0477,22,0
thunderbird-android,3122,thunderbird-android:2486,0.0484,23,0
thunderbird-android,3122,thunderbird-android:3014,0.0494,24,0
thunderbird-android,3122,thunderbird-android:2168,0.0497,25,0
thunderbird-android,3122,thunderbird-android:2422,0.0503,26,0
thunderbird-android,3122,thunderbird-android:2959,0.0526,27,0
thunderbird-android,3122,thunderbird-android:2681,0.0532,28,0
thunderbird-android,3122,thunderbird-android:2742,0.0537,29,0
thunderbird-android,3122,thunderbird-android:2189,0.054,30,0
thunderbird-android,3122,thunderbird-android:2121,0.0547,31,0
thunderbird-android,3122,thunderbird-android:2365,0.055,32,0
thunderbird-android,3122,thunderbird-android:2945,0.0568,33,0
thunderbird-android,3122,thunderbird-android:3056,0.0599,34,0
thunderbird-android,3122,thunderbird-android:2201,0.0602,35,0
thunderbird-android,3122,thunderbird-android:2803,0.061,36,0
thunderbird-android,3122,thunderbird-android:2421,0.061,37,0
thunderbird-android,3122,thunderbird-android:3023,0.0621,38,0
thunderbird-android,3122,thunderbird-android:2425,0.0639,39,0
thunderbird-android,3122,thunderbird-android:2925,0.0665,40,0
thunderbird-android,3122,thunderbird-android:2424,0.0665,41,0
thunderbird-android,3122,thunderbird-android:2355,0.0677,42,0
thunderbird-android,3122,thunderbird-android:2761,0.0725,43,0
thunderbird-android,3122,thunderbird-android:2964,0.0751,44,0
thunderbird-android,3122,thunderbird-android:2199,0.0805,45,0
thunderbird-android,3122,thunderbird-android:2851,0.0807,46,0
thunderbird-android,3122,thunderbird-android:2854,0.0845,47,0
thunderbird-android,3122,thunderbird-android:2398,0.0926,48,0
thunderbird-android,3122,thunderbird-android:2981,0.1012,49,0
thunderbird-android,3122,thunderbird-android:2146,0.1341,50,0
StreetComplete,3291,StreetComplete:2632,0.0258,1,0
StreetComplete,3291,StreetComplete:2136,0.0276,2,0
StreetComplete,3291,StreetComplete:3286,0.0282,3,0
StreetComplete,3291,StreetComplete:2829,0.0284,4,0
StreetComplete,3291,StreetComplete:2599,0.029,5,0
StreetComplete,3291,StreetComplete:3247,0.03,6,0
StreetComplete,3291,StreetComplete:2445,0.0305,7,0
StreetComplete,3291,StreetComplete:3255,0.0306,8,0
StreetComplete,3291,StreetComplete:2555,0.0311,9,0
StreetComplete,3291,StreetComplete:2249,0.0312,10,0
StreetComplete,3291,StreetComplete:2723,0.0318,11,0
StreetComplete,3291,StreetComplete:2486,0.0319,12,0
StreetComplete,3291,StreetComplete:3071,0.0322,13,0
